x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,letra
0.0,0.0,0.0,0.14805909633595646,-0.14120936581711865,-0.07736128394110064,0.20870952021208367,-0.48058324074673137,-0.10500823883439057,0.10190249561592576,-0.7531470998773694,-0.13438198903413473,-0.035488930763920234,-0.918854834363629,-0.16324375943274416,0.23083283376061503,-0.9173084566367765,-0.0038474809285010377,0.21660148595522835,-1.3172748940474017,-0.0594566558902301,0.18954790696996268,-1.5881567571023851,-0.12123112748969131,0.15771446566964906,-1.8194245552306925,-0.17006898555948682,0.11820699713018765,-0.9927463913180212,-0.021947855351037233,0.15736802741120168,-1.393582666200001,-0.0846057542063424,0.1643685261078464,-1.6138480379096096,-0.14998034652311892,0.14638294115823142,-1.7986815188741416,-0.18882171313053067,0.003571344027808792,-0.9512250906892817,-0.0544075646862412,-0.010660916417879387,-1.3078878409623484,-0.1551844040503016,-0.012631854412987194,-1.0744019618452885,-0.1952565345523015,-0.013859355618497472,-0.8668803342496303,-0.1928559711352651,-0.1174686711262785,-0.8066311070500402,-0.09408371196942635,-0.14857638085884362,-1.0654210336944006,-0.18059216173986314,-0.11445020459311515,-0.918486675266006,-0.1943683301948794,-0.07582963989864623,-0.7416644421320242,-0.1863584513247816,R
0.0,0.0,0.0,0.16210160615151512,-0.3068974897181818,-0.025963267019543587,0.21525828285715143,-0.6519320285564586,-0.052679749594567955,0.13686844964884154,-0.9303218473936584,-0.09693751779764012,-0.014722998272429542,-0.995339763646134,-0.13936133788323607,0.0060491265994883515,-1.0565435195891897,-0.037103887062879606,-0.05051889070634535,-1.4943604162875619,-0.1121541241692415,-0.06662153613292025,-1.761164511011106,-0.1750674704526033,-0.07708160064804004,-2.002186591853249,-0.22807341320294192,-0.09505820641767239,-0.9910646169582774,-0.09356742171289112,-0.18733662564359413,-1.5051499194292117,-0.2000436767290158,-0.12499975814438054,-1.8169145724685367,-0.28003612069850914,-0.08317564599208195,-2.0565904364664216,-0.33399377934907654,-0.1708371634736589,-0.8472215489730858,-0.1535341850342958,-0.23366068520533997,-1.3090962628581169,-0.27914936361636894,-0.07905098744842097,-1.1502945284407065,-0.29847115123614587,0.0133118872972144,-0.9653686110877615,-0.28261848276298807,-0.21199722340232682,-0.6423709599288787,-0.21704341624144585,-0.19616698842659291,-0.9985561113552278,-0.31863922766820024,-0.07064849123220665,-0.9105298619478288,-0.32590951794810663,0.006074587454696135,-0.7615577771306171,-0.3127483775436164,R
0.0,0.0,0.0,0.1429283072017432,-0.21255450018413946,-0.049484796300231434,0.18636870892768803,-0.6652104189658931,-0.05822689770877889,0.11913478358372791,-0.9830764649555515,-0.07441452146874405,-0.013040175595712503,-1.1060096250620504,-0.0866970615500015,0.13907191601658417,-1.0236818412764428,0.008136631635949128,0.12371984254873897,-1.4715993830930525,-0.028743895496143125,0.09450742364031489,-1.7453531071483916,-0.06810680715808477,0.05926193237601491,-1.974963284529125,-0.10645226461744044,0.027041801672777407,-0.9993484464241935,-0.023904468030911688,0.028190510089356968,-1.4952286374252113,-0.08681186903711395,0.04797767326234307,-1.7767544256041665,-0.14885626517203285,0.03622658165476031,-2.009142609298995,-0.1908987375380004,-0.08300079007190495,-0.8968509285172165,-0.06574391453347282,-0.07775847295048033,-1.2625594310678019,-0.1829786726707495,-0.0002485308313841375,-0.9899408394550047,-0.22053825658965162,0.0309697834943621,-0.7708944894990074,-0.21852249596452872,-0.16482961155837902,-0.7355173112865414,-0.11187530057993071,-0.09420811866602963,-0.8907808390054643,-0.23580753924249004,-0.016432268468781,-0.6708504216201298,-0.2702361415223161,0.01761555036590999,-0.48853667512452603,-0.2765155499271067,R
0.0,0.0,0.0,0.1892446869189486,-0.21800814405484994,-0.09281560506425798,0.22802822668624145,-0.4522464132685297,-0.15102703739367856,0.12226266352514503,-0.6648943711530358,-0.20385316398558978,-0.06362030490277086,-0.6961258040877709,-0.24086815065600636,0.15086230356535477,-1.0232421871608397,-0.11416139667828339,0.12212949119793153,-1.5182424663118734,-0.21559584832491022,0.07515219611241575,-1.7906230051376562,-0.2964248301601977,0.022986855222698648,-2.065003903295125,-0.36032986027297453,0.018518520092178678,-0.9906926508510709,-0.13485227459436266,0.02322886061656487,-1.5387661379217557,-0.252499795000903,0.04960026026895687,-1.89058144772723,-0.34195034510283284,0.06701014595911475,-2.206035793907241,-0.4050819731420125,-0.10644844966854071,-0.8288991187602739,-0.1610367474645461,-0.1529605243799176,-1.0730410709291918,-0.24930960208899086,-0.06638779232767661,-0.7879173528228497,-0.23558564834320378,0.03322977450388778,-0.6104397525588615,-0.20895372086743846,-0.2038129324110932,-0.5629297681644917,-0.2007371238467851,-0.22808485014733887,-0.663544488018099,-0.24716327024901893,-0.13569226039758245,-0.4968697361383567,-0.215425520792294,-0.05752111320451877,-0.3942170761258761,-0.18654577432662772,R
0.0,0.0,0.0,0.14873248711436526,-0.1934864289514592,-0.05713098550517391,0.1735970470258411,-0.6536456297860409,-0.0632876951283366,0.09703473026191656,-0.9761400992675241,-0.07575254308097432,-0.0556929811664859,-1.032872656002846,-0.08275819143637067,0.07837874150493462,-1.0371342286044858,0.003121893595897281,0.04144149039978389,-1.4714517947947237,-0.030442974732522735,0.008239894757955937,-1.7422985638139317,-0.060530402955235624,-0.029206742803784623,-1.9715390928300758,-0.0929870615344878,-0.03685032572258591,-0.998994045362196,-0.025552902477291094,-0.0503871895460867,-1.456981876143628,-0.09220529610970757,-0.023182516611247084,-1.7570809866448678,-0.1540306668303827,-0.020499159769550412,-2.0011824127956523,-0.19353623330537947,-0.14947497475710647,-0.8835055021529595,-0.0641685807960428,-0.1437768116181855,-1.210391189357942,-0.19364274243799595,-0.05782516050228274,-0.9309701043172993,-0.22766526520039507,-0.015458137663779768,-0.7199247480877453,-0.21576584434060941,-0.23050874805920543,-0.7120329263360425,-0.10709202823885898,-0.14125337519184847,-0.8441145592393202,-0.24221061669549532,-0.032502942166363014,-0.607051210137334,-0.2772229952866765,0.027375644761016806,-0.41816235382396694,-0.27789701526029814,R
0.0,0.0,0.0,0.15120229431126236,-0.24441832910916986,-0.10661917516209783,0.2154741519776645,-0.6454426939712161,-0.08640048674504373,0.12511520724932396,-0.9880439756874196,-0.04836920618464634,0.019831083456614218,-1.1760283401220246,-0.00016836592914504564,0.2821557355572991,-0.9848883050096603,0.045313253127921546,0.2659011329227806,-1.427713245560309,0.035823167862605525,0.24981000975907486,-1.7225617988527016,0.014852147972389748,0.2313642957299495,-1.9633013837882258,-0.002056313555819473,0.1710090534820768,-0.9833836452305617,0.06093036944100275,0.2090207162525987,-1.4581075555302452,0.06924794495015109,0.21946698349169994,-1.7248495992833626,0.05371772461430986,0.22219079674532222,-1.997311296139919,0.046577378026152354,0.048560700117127265,-0.9119736231938297,0.05001378200084348,0.0039052640851562044,-1.1730525678079928,-0.03533501546825614,0.007461981425039592,-0.8762925310565001,-0.10072810552271418,0.03912895829825889,-0.7098100244593825,-0.1113769927956378,-0.06744860939185465,-0.7767676886828446,0.030953610541172766,-0.08152547898895617,-0.9938288989577546,-0.08403865560392902,-0.043927329077030695,-0.775681001214739,-0.13814790901102164,-0.00674269202370165,-0.5855706942012326,-0.15495514168245297,R
0.0,0.0,0.0,0.15728682907590344,-0.209818419514453,-0.052058589013364846,0.21026846754996253,-0.6947147265340484,-0.06503893493887501,0.13285408738457588,-1.0455111798355534,-0.08607658331021271,-0.010819507025459151,-1.190228088486507,-0.10064585140269813,0.10184137459034931,-1.0323608782055933,-0.00909082276999401,0.07103982748611054,-1.4810634971986936,-0.04945489774799097,0.03070875656179901,-1.745972616547435,-0.09102530409284822,-0.0185946314387237,-1.9742814751232867,-0.13138611364442893,-0.016115891074248833,-0.999044345879643,-0.04062847549194202,-0.02704376188003974,-1.5099848539210083,-0.10853990715057829,0.012901500615066688,-1.7861457303445563,-0.17078112173401844,0.014958743880167316,-2.0101597123846244,-0.21449178226381127,-0.12614183645743957,-0.8969521309218191,-0.08067574617141014,-0.0973019611405238,-1.3003353298794078,-0.19242015895939787,0.003539852591555789,-1.0097856159242637,-0.21125067165092457,0.04184649528775338,-0.7900965445216278,-0.19900792826847347,-0.20095483700995193,-0.7450861790999966,-0.12678813833128041,-0.1048245766251111,-0.9481415492684752,-0.23731973886950722,-0.0024970945377047124,-0.7366777430124579,-0.257176891777156,0.04259846020310941,-0.5676243130328664,-0.2554990144410611,R
0.0,0.0,0.0,0.129971914854187,-0.09262051513969223,-0.11934254152058453,0.1519079627588886,-0.38367901947356264,-0.17609325667440187,0.018267788328690887,-0.630052454148334,-0.22758032230236588,-0.12641344473731744,-0.7773836400594607,-0.27461902723519876,0.1383523836038552,-0.9571853434323289,-0.06373163992230378,0.0883223907773284,-1.3852741991284931,-0.13523210828987098,0.04533107995414939,-1.6713412719618246,-0.20312082636186776,-0.006740844854674204,-1.924893094776965,-0.2549552697324712,0.01870162764474352,-0.9974672479489515,-0.0686246194348824,0.032650397423344746,-1.43527930887691,-0.14943710491715773,0.022668104263750138,-1.6961537847013086,-0.21990223066781744,-0.010058841865535594,-1.9131428684150238,-0.2610794036417015,-0.08711356704380871,-0.9253027124343277,-0.08994307195267102,-0.1220395314576572,-1.2873958515947574,-0.20766844632039408,-0.09170990844916845,-1.0731796165394207,-0.24561245743426263,-0.07021111890942007,-0.8661307526891069,-0.23710121006414683,-0.19469773964409395,-0.7621455089510148,-0.12223984118460493,-0.22201745993709668,-1.0326684457992974,-0.2207244881850142,-0.17235520481454442,-0.9197108579574129,-0.2344088990020934,-0.12482681610028257,-0.7590826109775697,-0.22264770319159602,R
0.0,0.0,0.0,0.13763830980731345,-0.2580772892464588,-0.05958114144847523,0.1725079230632255,-0.7035929595177421,-0.0770117584485332,0.10330316450656747,-1.0314684796721558,-0.1027310270171374,-0.03856027507933809,-1.1547825250004427,-0.121849669344155,0.10445844171215504,-1.0265786933395953,0.01003987397916152,0.08106265732157689,-1.4461055435181691,-0.032492329758154394,0.04849132844951008,-1.7130134631690404,-0.07447710687460686,0.00444075746475799,-1.9480313111270242,-0.11175050081092469,-0.0033385300832145764,-0.9998756854796518,-0.015409990378969698,0.013676569433426052,-1.465773675561753,-0.08256182562678607,0.04754599502036939,-1.7495215761774456,-0.14050234385019966,0.0493495988170817,-1.9814265362459809,-0.17587229904776627,-0.11603773868005288,-0.9008765939422183,-0.05250789924151219,-0.11684575606804526,-1.2616649286557857,-0.172050162979292,-0.04192217234695307,-0.9693642776663882,-0.1911497123317971,-0.007455755797934531,-0.7366070920231572,-0.16934456556504648,-0.20949934883932558,-0.7449615371022208,-0.09563027874706984,-0.1407312589023508,-0.969583153300965,-0.21062756873097765,-0.05345265986789871,-0.7525281742500708,-0.2248427788310698,-0.006132036378927821,-0.5581698586943155,-0.21167911458419317,R
0.0,0.0,0.0,0.1479786104596776,-0.21835376637684423,-0.051155284275355935,0.19669427034608486,-0.5685055536673683,-0.06476203578514404,0.08227276316182679,-0.8254837812624372,-0.08452453082799306,-0.06110421239216714,-0.9214210395071257,-0.104479811584578,0.09035382162745328,-0.9948392034608914,0.01679745992311808,0.048864506532138634,-1.3377681983862353,-0.018140847362055075,0.012011284873858384,-1.5824627588506093,-0.06023822120960481,-0.025236966545885583,-1.7960841610481917,-0.09565819443084776,-0.015326053492759426,-0.9998528309617708,-0.007708988394698727,-0.004996309424556179,-1.390004934026409,-0.04247998543922721,0.02689559420440546,-1.5945276853557455,-0.08201302676521587,0.02557711132700205,-1.7616464113890775,-0.10655569386917632,-0.11027795759998398,-0.906906537714064,-0.04428447348544582,-0.1526136381689383,-1.2052175960430043,-0.1269835638360915,-0.0751490834796038,-0.9813585464189986,-0.15716983677117924,-0.03177485119514663,-0.782872965306564,-0.15092411695055472,-0.20711921942874162,-0.7324889085903777,-0.08555894174704173,-0.22030777824998377,-0.978116424910007,-0.156868602155135,-0.13565577783329794,-0.8392904621924445,-0.16301907255598214,-0.07272632900731733,-0.6715747509845263,-0.15207490312222885,R
0.0,0.0,0.0,0.13780245492432738,-0.26871209114467426,-0.03979974463609412,0.17167417383380396,-0.6306737728744568,-0.05774913584045666,0.05977757271752205,-0.8659429220100249,-0.08632196931712724,-0.08843661588455545,-0.9074144814480413,-0.1155502920297812,-0.0006740814532432874,-1.0313736993207099,0.0026255077044476474,-0.05761252540728255,-1.3779021730034684,-0.04063104332767937,-0.10368432731545336,-1.6033143300776669,-0.08780493586258353,-0.14684559898488658,-1.8112712187695326,-0.12977448263546548,-0.1011140582307007,-0.9943786259298868,-0.03141807635595614,-0.14121758012478844,-1.397477954786217,-0.07572093776880987,-0.11276317211363998,-1.6238096818909524,-0.12094166698630848,-0.11217208567415939,-1.81197051156842,-0.15629577161416333,-0.18080675376285243,-0.8680980320015433,-0.07491782069203504,-0.24089992836197763,-1.207174344753422,-0.16268776785704595,-0.12145225318865727,-1.0098097176960719,-0.18720221301972628,-0.05215656938059487,-0.8081679030392114,-0.1819308909946922,-0.24448582822490383,-0.6694703533323081,-0.12249956022482977,-0.24834537240149993,-0.9453240641978302,-0.20028583176706738,-0.14497075818618535,-0.821161499340222,-0.20665944857092658,-0.08016729451329137,-0.6529825013299096,-0.19843523618580125,R
0.0,0.0,0.0,0.15972525311231647,-0.21860151381248996,-0.03676767718551171,0.21415641126079432,-0.6104481125837582,-0.05695382045037258,0.10778664982791397,-0.9469742370401063,-0.0874176818232725,-0.00531085318757111,-1.1747734383031607,-0.12183693815291555,0.24572552645246043,-0.9727880583551737,0.02655032460864168,0.1827420807348432,-1.375793501074686,-0.022948357663339837,0.13210019033535178,-1.625990565212762,-0.08161886562915106,0.08012819530284,-1.8546126469767494,-0.12519055880799818,0.11768973795728732,-0.9930081531581919,-0.00916151411623748,0.09849522200114688,-1.4236293541831906,-0.06745741656022976,0.0668913237385336,-1.651678123980291,-0.1302535717453609,0.0222049907466194,-1.87093547259549,-0.16825758767138546,-0.004441102498536721,-0.9289925198102169,-0.05429294813204186,-0.07206200115018754,-1.217072522178292,-0.1412110325825305,-0.04939300423713268,-0.9500421908553255,-0.17602949530440537,-0.02341405029274359,-0.7604349754076362,-0.1765495022150658,-0.12228945125934322,-0.8001103722412214,-0.10279070677610683,-0.1736407423908025,-1.0718047655474963,-0.16863963622690162,-0.13554667092015374,-0.9045621081843965,-0.1689521512496524,-0.08075968195588616,-0.7296584794451791,-0.1572019516164674,R
